shelfmark,term,signal_weight,section,snippet,detail_url,viewer_url,score
Vat.gr.1288,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.gr.1288,https://digi.vatlib.it/view/MSS_Vat.gr.1288,4.4
Vat.gr.1295,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Moscheo, Rosario Matematica, filologia e codici in una lettera inedita della fine del XVI secolo, In Helikon 1993",https://digi.vatlib.it/mss/detail/Vat.gr.1295,https://digi.vatlib.it/view/MSS_Vat.gr.1295,5.9
Vat.gr.1321,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Ferreri, Luigi, 1972- Il codice vaticano utilizzato da Villoison nell’edizione dell’Iliade Veneta. Con una sua lettera inedita all’ambasciatore di Venezia Girolamo Zulian, In Miscellanea Bibliothecae Apostolicae Vaticanae IX, 2002",https://digi.vatlib.it/mss/detail/Vat.gr.1321,https://digi.vatlib.it/view/MSS_Vat.gr.1321,4.4
Vat.gr.1406,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Livrea, Enrico Verso una nuova edizione di Trifiodoro. -I. Una lettera inedita di J.-F. Boissonade ed il «Parisinus Gr.» 2600, In Studi classici e orientali 1978",https://digi.vatlib.it/mss/detail/Vat.gr.1406,https://digi.vatlib.it/view/MSS_Vat.gr.1406,4.4
Vat.gr.2193,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Ferreri, Luigi, 1972- Il codice vaticano utilizzato da Villoison nell’edizione dell’Iliade Veneta. Con una sua lettera inedita all’ambasciatore di Venezia Girolamo Zulian, In Miscellanea Bibliothecae Apostolicae Vaticanae IX, 2002",https://digi.vatlib.it/mss/detail/Vat.gr.2193,https://digi.vatlib.it/view/MSS_Vat.gr.2193,4.4
Vat.lat.829,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Käppeli, Thomas, O.P., 1900-1984 Lettera inedita di Venturino da Bergamo a un canonico di s. Frideswide, Oxford (1332-4) In Archivum Fratrum Praedicatorum",https://digi.vatlib.it/mss/detail/Vat.lat.829,https://digi.vatlib.it/view/MSS_Vat.lat.829,4.4
Vat.lat.1629,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Vat.lat.1629,https://digi.vatlib.it/view/MSS_Vat.lat.1629,4.4
Vat.lat.1811,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Vat.lat.1811,https://digi.vatlib.it/view/MSS_Vat.lat.1811,4.4
Vat.lat.1877,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Campana, Augusto, 1906-1995 Una lettera inedita di Guarino Veronese e il Plutarco della bottega di Vespasiano, In Scritti, a cura di Rino Avesani, Michele Feo, Enzo Pruccoli, 2008 2) Campana, Augusto, 1906-1995 Una lettera inedita di Guarino Veronese e il Plutarco mediceo della bottega di Vespasiano, In Italia medioevale e umanistica",https://digi.vatlib.it/mss/detail/Vat.lat.1877,https://digi.vatlib.it/view/MSS_Vat.lat.1877,4.4
Vat.lat.2226,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Zaccaria, Vittorio Niccolò Leonardi, i suoi corrispondenti e una lettera inedita di Pier Paolo Vergerio, In Accademia Patavina di Scienze, lettere ed arti. Atti e memorie 1983",https://digi.vatlib.it/mss/detail/Vat.lat.2226,https://digi.vatlib.it/view/MSS_Vat.lat.2226,4.4
Vat.lat.2548,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Carloni, Rossella Le tombe degli Annibaldi in una lettera inedita del Seicento, In Arte medievale 1983",https://digi.vatlib.it/mss/detail/Vat.lat.2548,https://digi.vatlib.it/view/MSS_Vat.lat.2548,5.9
Vat.lat.2840,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Monti Sabia, Liliana Una lettera inedita di Giovanni Pontano, In Italia medioevale e umanistica 1986",https://digi.vatlib.it/mss/detail/Vat.lat.2840,https://digi.vatlib.it/view/MSS_Vat.lat.2840,5.9
Vat.lat.2842,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Monti Sabia, Liliana Una lettera inedita di Giovanni Pontano, In Italia medioevale e umanistica 1986",https://digi.vatlib.it/mss/detail/Vat.lat.2842,https://digi.vatlib.it/view/MSS_Vat.lat.2842,5.9
Vat.lat.3134,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Campana, Augusto, 1906-1995 Lettera inedita di Giovanni Boccaccio a Donato Albanzani (1365), In Scritti, a cura di Rino Avesani, Michele Feo, Enzo Pruccoli, 2008.",https://digi.vatlib.it/mss/detail/Vat.lat.3134,https://digi.vatlib.it/view/MSS_Vat.lat.3134,4.4
Vat.lat.3144,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Campana, Augusto, 1906-1995 Una lettera inedita di Guarino Veronese e il Plutarco mediceo della bottega di Vespasiano, In Italia medioevale e umanistica",https://digi.vatlib.it/mss/detail/Vat.lat.3144,https://digi.vatlib.it/view/MSS_Vat.lat.3144,4.4
Vat.lat.3225,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.lat.3225,https://digi.vatlib.it/view/MSS_Vat.lat.3225,4.4
Vat.lat.3245,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Michelini Tocci, Luigi, 1910-2000 Poggio Fiorentino e Federico di Montefeltro (con una lettera inedita di Iacopo di Poggio), In Miscellanea Augusto Campana II, 1981",https://digi.vatlib.it/mss/detail/Vat.lat.3245,https://digi.vatlib.it/view/MSS_Vat.lat.3245,4.4
Vat.lat.3435,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Righi, Roberto Una lettera inedita attribuibile al Bembo e un indizio per il suo epistolario, In Studi e problemi di critica testuale 2001",https://digi.vatlib.it/mss/detail/Vat.lat.3435,https://digi.vatlib.it/view/MSS_Vat.lat.3435,5.9
Vat.lat.3867,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.lat.3867,https://digi.vatlib.it/view/MSS_Vat.lat.3867,4.4
Vat.lat.3868,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.lat.3868,https://digi.vatlib.it/view/MSS_Vat.lat.3868,4.4
Vat.lat.4037.pt.1,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Lauletta, Mario Una lettera inedita di Niccolò Perotti a Paolo II, In Studi umanistici piceni 1995",https://digi.vatlib.it/mss/detail/Vat.lat.4037.pt.1,https://digi.vatlib.it/view/MSS_Vat.lat.4037.pt.1,5.9
Vat.lat.4037.pt.2,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Lauletta, Mario Una lettera inedita di Niccolò Perotti a Paolo II, In Studi umanistici piceni 1995",https://digi.vatlib.it/mss/detail/Vat.lat.4037.pt.2,https://digi.vatlib.it/view/MSS_Vat.lat.4037.pt.2,5.9
Vat.lat.5967,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Righi, Roberto Una lettera inedita attribuibile al Bembo e un indizio per il suo epistolario, In Studi e problemi di critica testuale 2001",https://digi.vatlib.it/mss/detail/Vat.lat.5967,https://digi.vatlib.it/view/MSS_Vat.lat.5967,5.9
Vat.lat.6737,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Lauletta, Mario Una lettera inedita di Niccolò Perotti a Paolo II, In Studi umanistici piceni 1995",https://digi.vatlib.it/mss/detail/Vat.lat.6737,https://digi.vatlib.it/view/MSS_Vat.lat.6737,5.9
Vat.lat.6899,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6899,https://digi.vatlib.it/view/MSS_Vat.lat.6899,4.4
Vat.lat.6901,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza 1980",https://digi.vatlib.it/mss/detail/Vat.lat.6901,https://digi.vatlib.it/view/MSS_Vat.lat.6901,4.4
Vat.lat.6902,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6902,https://digi.vatlib.it/view/MSS_Vat.lat.6902,4.4
Vat.lat.6903,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6903,https://digi.vatlib.it/view/MSS_Vat.lat.6903,4.4
Vat.lat.6904,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6904,https://digi.vatlib.it/view/MSS_Vat.lat.6904,4.4
Vat.lat.6905,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6905,https://digi.vatlib.it/view/MSS_Vat.lat.6905,4.4
Vat.lat.6907,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6907,https://digi.vatlib.it/view/MSS_Vat.lat.6907,4.4
Vat.lat.6908,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6908,https://digi.vatlib.it/view/MSS_Vat.lat.6908,4.4
Vat.lat.6909,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6909,https://digi.vatlib.it/view/MSS_Vat.lat.6909,4.4
Vat.lat.6910,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6910,https://digi.vatlib.it/view/MSS_Vat.lat.6910,4.4
Vat.lat.6911,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6911,https://digi.vatlib.it/view/MSS_Vat.lat.6911,4.4
Vat.lat.6912,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6912,https://digi.vatlib.it/view/MSS_Vat.lat.6912,4.4
Vat.lat.6913,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6913,https://digi.vatlib.it/view/MSS_Vat.lat.6913,4.4
Vat.lat.6914,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6914,https://digi.vatlib.it/view/MSS_Vat.lat.6914,4.4
Vat.lat.6918,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6918,https://digi.vatlib.it/view/MSS_Vat.lat.6918,4.4
Vat.lat.6919,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6919,https://digi.vatlib.it/view/MSS_Vat.lat.6919,4.4
Vat.lat.6920,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6920,https://digi.vatlib.it/view/MSS_Vat.lat.6920,4.4
Vat.lat.6921,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6921,https://digi.vatlib.it/view/MSS_Vat.lat.6921,4.4
Vat.lat.6926,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6926,https://digi.vatlib.it/view/MSS_Vat.lat.6926,4.4
Vat.lat.6931,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza",https://digi.vatlib.it/mss/detail/Vat.lat.6931,https://digi.vatlib.it/view/MSS_Vat.lat.6931,4.4
Vat.lat.6932,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Baldini, Ugo, 1943- Una lettera inedita del Torricelli ed altre dei Gesuiti R. Prodanelli, J.C. Della Faille, A. Tacquet, P. Bourdin e F.M. Grimaldi, In Annali dell’Istituto e Museo di storia della scienza 1980",https://digi.vatlib.it/mss/detail/Vat.lat.6932,https://digi.vatlib.it/view/MSS_Vat.lat.6932,4.4
Vat.lat.8090,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Lauletta, Mario Una lettera inedita di Niccolò Perotti a Paolo II, In Studi umanistici piceni 1995",https://digi.vatlib.it/mss/detail/Vat.lat.8090,https://digi.vatlib.it/view/MSS_Vat.lat.8090,5.9
Vat.lat.8940,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.lat.8940,https://digi.vatlib.it/view/MSS_Vat.lat.8940,4.4
Vat.lat.9776,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Di Stefano Manzella, Ivan Francesco Morelli e le iscrizioni di Falerii Novi a proposito di una lettera inedita a Girolamo Amati, In Rendiconti della Accademia Nazionale dei Lincei. Classe di Scienze morali, storiche e filologiche 1978",https://digi.vatlib.it/mss/detail/Vat.lat.9776,https://digi.vatlib.it/view/MSS_Vat.lat.9776,4.4
Vat.lat.9841,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.lat.9841,https://digi.vatlib.it/view/MSS_Vat.lat.9841,4.4
Vat.lat.9842,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.lat.9842,https://digi.vatlib.it/view/MSS_Vat.lat.9842,4.4
Vat.lat.12895,lettera inedita,8.0,Bibliographic References:,"1) 74r-74bv: Pellico, Silvio, 1789-1854 Lettera a Carlo Voigt. Bibliographic References: 2) Morghen, Raffaello, 1896-1983 Perchè Giacomo Leopardi non fu scrittore della Biblioteca Vaticana (Una lettera inedita di G. Leopardi a Mons. A. Mai), In Archivio della Società romana di storia patria",https://digi.vatlib.it/mss/detail/Vat.lat.12895,https://digi.vatlib.it/view/MSS_Vat.lat.12895,4.4
Vat.lat.14687,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Una lettera inedita di sant'Antonino di Firenze a Lorenzo da Ripafratta (10 novembre 1450) (Vat. lat. 14687), In Miscellanea Bibliothecae Apostolicae Vaticanae IV, 1990",https://digi.vatlib.it/mss/detail/Vat.lat.14687,https://digi.vatlib.it/view/MSS_Vat.lat.14687,4.4
Vat.pers.61,lettera inedita,8.0,Bibliographic References:,"Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.pers.61,https://digi.vatlib.it/view/MSS_Vat.pers.61,4.4
Vat.sam.2,lettera inedita,8.0,Bibliographic References:,"Low Quality Bibliographic References: 1) Vian, Paolo, 1957- Per la storia del Virgilio Romano. Una lettera inedita di Angelo Battaglini a Marino Marini (gennaio 1816), In Miscellanea Bibliothecae Apostolicae Vaticanae XX, 2014.",https://digi.vatlib.it/mss/detail/Vat.sam.2,https://digi.vatlib.it/view/MSS_Vat.sam.2,4.4
