shelfmark,aggregate_score,signal_count,signals,non_bibliographic_hits,detail_url,viewer_url,best_snippet
Vat.gr.1305,3.3,1,anonymus,0,https://digi.vatlib.it/mss/detail/Vat.gr.1305,https://digi.vatlib.it/view/MSS_Vat.gr.1305,"Low Quality Bibliographic References: 1) Hoffmann, Philippe Autres données relatives à un mystérieux collaborateur d'Alde Manuce: l' Anonymus Harvardianus, In Mélanges de l'École française de Rome. Moyen Âge 1986"
Vat.gr.1314,3.3,1,anonymus,0,https://digi.vatlib.it/mss/detail/Vat.gr.1314,https://digi.vatlib.it/view/MSS_Vat.gr.1314,"Low Quality Bibliographic References: 1) Gamillscheg, Ernst, 1950- Andronikos Kallistos oder Anonymus Mutinensis? Zur Schriftenentwicklung des Andronikos Kallistos, In Römische Historische Mitteilungen 1983 2) Smith, Ole Langwitz Anonymus Mutinensis or Andronikos Kallistos, In Classica et mediaevalia 1986"
Vat.gr.1339,3.3,1,anonymus,0,https://digi.vatlib.it/mss/detail/Vat.gr.1339,https://digi.vatlib.it/view/MSS_Vat.gr.1339,"Low Quality Bibliographic References: 1) Kommentare zu Aristoteles, De partibus animalium. Redaktionen zu Michael von Ephesos, kritische Edition und Einleitung. Anonymus (Codex Hieros. S. S. 108) und Georgios Pachymeres ; herausgegeben von Eleni Pappa, Commentaria in Aristotelem Graeca et Byzantina 2022."
Vat.gr.1608,3.3,1,anonymus,0,https://digi.vatlib.it/mss/detail/Vat.gr.1608,https://digi.vatlib.it/view/MSS_Vat.gr.1608,"Low Quality Bibliographic References: 1) Hoffmann, Philippe Un mystérieux collaborateur d'Alde Manuce: l' Anonymus Harvardianus, In Mélanges de l'École française de Rome. Moyen Âge 1985"
Vat.gr.2173,3.3,1,anonymus,0,https://digi.vatlib.it/mss/detail/Vat.gr.2173,https://digi.vatlib.it/view/MSS_Vat.gr.2173,"Low Quality Bibliographic References: 1) Krewet, Michael Der Anonymus Coislinianus-Kommentar in den süditalienischen Handschriften der Terra d’Otranto des 12. und 13. Jahrhunderts, In Die griechische Gelehrsamkeit in Süditalien. Manuskripte, Texte und Wissenstransfer im 10.-13. Jahrhundert, Etymologika - Studien 2025."
Vat.lat.409,3.3,1,anonymus,0,https://digi.vatlib.it/mss/detail/Vat.lat.409,https://digi.vatlib.it/view/MSS_Vat.lat.409,"Bibliographic References: 1) Monfasani, John, 1943- Some quattrocento traslators of St. Basil the Great: Gaspare Zacchi, episcopus anonymus , Pietro Balbi, Athanasius Chalkeopoulos, and cardinal Bessaion, In Φιλαναγνωστησ. Studi in onore di Marino Zorzi, 2008"
Vat.lat.4155,3.3,1,anonymus,0,https://digi.vatlib.it/mss/detail/Vat.lat.4155,https://digi.vatlib.it/view/MSS_Vat.lat.4155,"Bibliographic References: 1) Monfasani, John, 1943- Some quattrocento traslators of St. Basil the Great: Gaspare Zacchi, episcopus anonymus , Pietro Balbi, Athanasius Chalkeopoulos, and cardinal Bessaion, In Φιλαναγνωστησ. Studi in onore di Marino Zorzi, 2008"
Vat.lat.4249,3.3,1,anonymus,0,https://digi.vatlib.it/mss/detail/Vat.lat.4249,https://digi.vatlib.it/view/MSS_Vat.lat.4249,"Bibliographic References: 1) Monfasani, John, 1943- Some quattrocento traslators of St. Basil the Great: Gaspare Zacchi, episcopus anonymus , Pietro Balbi, Athanasius Chalkeopoulos, and cardinal Bessaion, In Φιλαναγνωστησ. Studi in onore di Marino Zorzi, 2008"
Arch.Cap.S.Pietro.D.157,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.D.157,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.D.157,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Arch.Cap.S.Pietro.G.13,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.G.13,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.G.13,"Low Quality Bibliographic References: 1) Carloni, R. Un problema di attribuzione risolto: la statua di S. Pietro in Vaticano, In Roma Anno 1300. Atti della IV settimana di studi di storia dell’arte medievale dell’Univ. di Roma “La Sapienza”, 19-24 maggio 1980, 1983"
Barb.gr.54,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.54,https://digi.vatlib.it/view/MSS_Barb.gr.54,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005 2) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.60,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.60,https://digi.vatlib.it/view/MSS_Barb.gr.60,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.64,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.64,https://digi.vatlib.it/view/MSS_Barb.gr.64,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.74,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.74,https://digi.vatlib.it/view/MSS_Barb.gr.74,"Bibliographic References: 1) Scognamiglio, Federica ""Ascolta, ragazzo, il mio consiglio"": l'acrostico parenetico di Ignazio Diacono, e un altro acrostico di incerta attribuzione , In Journal of Byzantine Studies 2022."
Barb.gr.231,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.231,https://digi.vatlib.it/view/MSS_Barb.gr.231,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.306,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.306,https://digi.vatlib.it/view/MSS_Barb.gr.306,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.310,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.310,https://digi.vatlib.it/view/MSS_Barb.gr.310,"Bibliographic References: 1) Giardina, Giovanna R. L’Anacreontea 5 di Leone Magistro Chirosfaktis. Sul problema dell’ attribuzione , In Bollettino della Badia greca di Grottaferrata 1994"
Barb.gr.323,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.323,https://digi.vatlib.it/view/MSS_Barb.gr.323,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.351,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.351,https://digi.vatlib.it/view/MSS_Barb.gr.351,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.377,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.377,https://digi.vatlib.it/view/MSS_Barb.gr.377,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.429,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.429,https://digi.vatlib.it/view/MSS_Barb.gr.429,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.568,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Barb.gr.568,https://digi.vatlib.it/view/MSS_Barb.gr.568,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Borgh.205,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Borgh.205,https://digi.vatlib.it/view/MSS_Borgh.205,"Bibliographic References: 1) Perarnau, Josep, 1928- «Habent sua fata libelli». Sull' attribuzione ad Arnaldo di Villanova del Tractatus quidam in quo respondetur obiectionibus quae fiebant contra tractatum Arnaldi ""De Adventu antichritsti"", In Archivum franciscanum historicum 2005"
Ott.gr.18,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.18,https://digi.vatlib.it/view/MSS_Ott.gr.18,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.22,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.22,https://digi.vatlib.it/view/MSS_Ott.gr.22,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.45,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.45,https://digi.vatlib.it/view/MSS_Ott.gr.45,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.46,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.46,https://digi.vatlib.it/view/MSS_Ott.gr.46,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.60,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.60,https://digi.vatlib.it/view/MSS_Ott.gr.60,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.93,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.93,https://digi.vatlib.it/view/MSS_Ott.gr.93,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.117,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.117,https://digi.vatlib.it/view/MSS_Ott.gr.117,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.191,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.191,https://digi.vatlib.it/view/MSS_Ott.gr.191,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.215,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.215,https://digi.vatlib.it/view/MSS_Ott.gr.215,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.261,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.261,https://digi.vatlib.it/view/MSS_Ott.gr.261,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.264,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.264,https://digi.vatlib.it/view/MSS_Ott.gr.264,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.324,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.324,https://digi.vatlib.it/view/MSS_Ott.gr.324,"Bibliographic References: 1) Scognamiglio, Federica ""Ascolta, ragazzo, il mio consiglio"": l'acrostico parenetico di Ignazio Diacono, e un altro acrostico di incerta attribuzione , In Journal of Byzantine Studies 2022."
Ott.gr.329,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.329,https://digi.vatlib.it/view/MSS_Ott.gr.329,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.350,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.350,https://digi.vatlib.it/view/MSS_Ott.gr.350,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Ott.gr.361,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Ott.gr.361,https://digi.vatlib.it/view/MSS_Ott.gr.361,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Pal.gr.51,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.51,https://digi.vatlib.it/view/MSS_Pal.gr.51,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005 2) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Pal.gr.173,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.173,https://digi.vatlib.it/view/MSS_Pal.gr.173,"Bibliographic References: 1) Perria, Lidia, 1950-2003 A proposito del codice L di Platone. Problemi di datazione e di attribuzione , In Studi su codici e papiri filosofici. Platone, Aristotele, Ierocle, 1992"
Pal.gr.186,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.186,https://digi.vatlib.it/view/MSS_Pal.gr.186,"Bibliographic References: 1) Perria, Lidia, 1950-2003 A proposito del codice L di Platone. Problemi di datazione e di attribuzione , In Studi su codici e papiri filosofici. Platone, Aristotele, Ierocle, 1992"
Pal.gr.394,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.394,https://digi.vatlib.it/view/MSS_Pal.gr.394,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Pal.gr.406,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.406,https://digi.vatlib.it/view/MSS_Pal.gr.406,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Pal.gr.407,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.407,https://digi.vatlib.it/view/MSS_Pal.gr.407,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Pal.gr.413,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.413,https://digi.vatlib.it/view/MSS_Pal.gr.413,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Pal.gr.416,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.416,https://digi.vatlib.it/view/MSS_Pal.gr.416,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005 2) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Pal.gr.422,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.gr.422,https://digi.vatlib.it/view/MSS_Pal.gr.422,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Pal.lat.876,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.lat.876,https://digi.vatlib.it/view/MSS_Pal.lat.876,"Bibliographic References: 1) Tanturli, Giuliano Volgarizzamenti e ricostruzione dell'antico. I casi della terza e quarta Deca di Livio e di Valerio Massimo, la parte di Boccaccio (a proposito di un' attribuzione ), In Studi medievali 1986"
Pal.lat.1071,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Pal.lat.1071,https://digi.vatlib.it/view/MSS_Pal.lat.1071,"Bibliographic References: 1) Orofino, Giulia Albucasis, De Chirurgia, Cod. Vindob. S. N. 2641. Una proposta di attribuzione alla Napoli robertiana, In Miniatura. Lo sguardo e la parola. Studi in onore di Giordana Maria Canova, 2012"
Reg.gr.135,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.135,https://digi.vatlib.it/view/MSS_Reg.gr.135,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.136,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.136,https://digi.vatlib.it/view/MSS_Reg.gr.136,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.141,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.141,https://digi.vatlib.it/view/MSS_Reg.gr.141,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.159,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.159,https://digi.vatlib.it/view/MSS_Reg.gr.159,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.165,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.165,https://digi.vatlib.it/view/MSS_Reg.gr.165,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.Pio.II.2,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.2,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.2,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.Pio.II.3,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.3,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.3,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.Pio.II.11,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.11,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.11,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.Pio.II.12,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.12,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.12,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.Pio.II.13,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.13,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.13,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Reg.gr.Pio.II.34,3.3,1,attribuzione,0,https://digi.vatlib.it/mss/detail/Reg.gr.Pio.II.34,https://digi.vatlib.it/view/MSS_Reg.gr.Pio.II.34,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 L'ornamentazione nei manoscritti greci del Rinascimento: un criterio d' attribuzione da sfruttare?, In Rivista di studi bizantini e neoellenici 2005"
Barb.gr.144,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Barb.gr.144,https://digi.vatlib.it/view/MSS_Barb.gr.144,"Bibliographic References: 1) Formentin, Maria Rosa Un nuovo codice di Giovanni Lido, autografo di Aulo Giano Parrasio, In Alethes Philia. Studi in onore di Giancarlo Prato, II, 2010"
Barb.lat.5,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Barb.lat.5,https://digi.vatlib.it/view/MSS_Barb.lat.5,"Bibliographic References: 1) Tassano Oliveri, Luisa Notizie su Michele Fabrizio Ferrarini umanista e antiquario e sulle vicende del codice autografo di Reggio Emilia C 398, In Italia medioevale e umanistica 1979"
Barb.lat.44,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Barb.lat.44,https://digi.vatlib.it/view/MSS_Barb.lat.44,"Bibliographic References: 1) Formentin, Maria Rosa Un nuovo codice di Giovanni Lido, autografo di Aulo Giano Parrasio, In Alethes Philia. Studi in onore di Giancarlo Prato, II, 2010"
Barb.lat.148,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Barb.lat.148,https://digi.vatlib.it/view/MSS_Barb.lat.148,"Bibliographic References: 1) Formentin, Maria Rosa Un nuovo codice di Giovanni Lido, autografo di Aulo Giano Parrasio, In Alethes Philia. Studi in onore di Giancarlo Prato, II, 2010"
Barb.lat.627,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Barb.lat.627,https://digi.vatlib.it/view/MSS_Barb.lat.627,"Bibliographic References: 1) Troncarelli, Fabio, 1948- Osservazioni sull' autografo di Gioacchino da Fiore, In Gli autografi medievali. Problemi paleografici e filologici. Atti del convegno di Studio, Erice 25 sett.-2 ott. 1990, 1994"
Barb.lat.4089,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Barb.lat.4089,https://digi.vatlib.it/view/MSS_Barb.lat.4089,"Low Quality Bibliographic References: 1) Doglio, Maria Luisa Sull' autografo di Torquato Tasso ""Del Giudicio sovra la sua Gerusalemme da Lui medesimo riformata"", In Lettere italiane 1981"
Chig.A.VIII.231,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Chig.A.VIII.231,https://digi.vatlib.it/view/MSS_Chig.A.VIII.231,"Bibliographic References: 1) Troncarelli, Fabio, 1948- Osservazioni sull' autografo di Gioacchino da Fiore, In Gli autografi medievali. Problemi paleografici e filologici. Atti del convegno di Studio, Erice 25 sett.-2 ott. 1990, 1994"
Chig.R.IV.12,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Chig.R.IV.12,https://digi.vatlib.it/view/MSS_Chig.R.IV.12,"Low Quality Bibliographic References: 1) D'Aiuto, Francesco, 1967- Un parziale autografo di Marco monaco. Il manoscritto della Biblioteca Vaticana Chig. R.V.33 (gr. 27), In Byzantinoslavica"
Ott.lat.2050,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Ott.lat.2050,https://digi.vatlib.it/view/MSS_Ott.lat.2050,"Bibliographic References: 1) Bottoni, Diego I Decembrio e la traduzione della «Repubblica» di Platone: dalle correzioni dell' autografo di Uberto alle integrazioni greche di Pier Candido, In Vestigia. Studi in onore di Giuseppe Billanovich I, 1984"
Pal.gr.139,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Pal.gr.139,https://digi.vatlib.it/view/MSS_Pal.gr.139,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 Note sur l'écriture de Michel et Aristobule Apostolès et sur quelques manuscrits attribuables à ce dernier, In Un esemplare autografo di Arsenio e il «Florilegio» di Stobeo, 1970"
Pal.gr.149,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Pal.gr.149,https://digi.vatlib.it/view/MSS_Pal.gr.149,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 Note sur l'écriture de Michel et Aristobule Apostolès et sur quelques manuscrits attribuables à ce dernier, In Un esemplare autografo di Arsenio e il «Florilegio» di Stobeo, 1970"
Pal.gr.316,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Pal.gr.316,https://digi.vatlib.it/view/MSS_Pal.gr.316,"Bibliographic References: 1) Canart, Paul, sac., 1927-2017 Note sur l'écriture de Michel et Aristobule Apostolès et sur quelques manuscrits attribuables à ce dernier, In Un esemplare autografo di Arsenio e il «Florilegio» di Stobeo, 1970"
Pal.lat.1074,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Pal.lat.1074,https://digi.vatlib.it/view/MSS_Pal.lat.1074,"Bibliographic References: 1) Godi, Carlo Per il testo delle ""Novelle"" di Matteo Bandello, la 2, 37(96). I, il ms. autografo di Tolosa, In Aevum. Rassegna di scienze storiche, linguistiche e filologiche 1984"
Pal.lat.1469,3.3,1,autografo,0,https://digi.vatlib.it/mss/detail/Pal.lat.1469,https://digi.vatlib.it/view/MSS_Pal.lat.1469,"Bibliographic References: 1) Piacentini Scarcia, Paola, 1938- ""In Brunnecha absolvi"": un autografo di Giovanni Andrea Bussi nel manoscritto Vallicelliano B 61, In Scrittura, biblioteche e stampa a Roma nel Quattrocento, 1983"
