shelfmark,term,signal_weight,section,snippet,detail_url,viewer_url,score
Borgh.83,fragmentum,7.0,General Data,1) 49r-59v: Expositiones vocabulorum Bibliae. 2) 61r-70v: Glossarium biblicum.,https://digi.vatlib.it/mss/detail/Borgh.83,https://digi.vatlib.it/view/MSS_Borgh.83,8.5
Borgh.85,fragmentum,7.0,General Data,"1) 1r-11v: Olivi, Pierre Jean, O.F.M., c. 1248-1298 In Sententiarum librum II qq. 103-108. 2) 92r-94v: Raimundus Fronsiacus. Opere spurie e dubbie Responsio pro parte communitatis fratrum Minorum ad accusationes contentas in Ubertini de Casali Rotulo ( fragmentum ). 3) 114r-117v: Frati Minori Communitatis fratrum Minorum ad Rotulum Ubertini de Casali Responsio ( fragmentum aliquantum maius priore).",https://digi.vatlib.it/mss/detail/Borgh.85,https://digi.vatlib.it/view/MSS_Borgh.85,7.0
Borgh.86,fragmentum,7.0,General Data,1) 175r-182v: Frati Minori Ordinis fratrum minorum constitutiones tum generales tum provinciales.,https://digi.vatlib.it/mss/detail/Borgh.86,https://digi.vatlib.it/view/MSS_Borgh.86,8.5
Borgh.91,fragmentum,7.0,General Data,1) 228r: Tabula sermonum festiuorum,https://digi.vatlib.it/mss/detail/Borgh.91,https://digi.vatlib.it/view/MSS_Borgh.91,8.5
Borgh.94,fragmentum,7.0,General Data,1) 195v: Cuiusdam carminis de b. Maria Virginis fragmentum .,https://digi.vatlib.it/mss/detail/Borgh.94,https://digi.vatlib.it/view/MSS_Borgh.94,8.5
Borgh.106,fragmentum,7.0,General Data,1) 55r-56r: Quaestionis anonymae fragmentum . 2) 56r: Quaestionis anonymae fragmentum .,https://digi.vatlib.it/mss/detail/Borgh.106,https://digi.vatlib.it/view/MSS_Borgh.106,8.5
Borgh.121,fragmentum,7.0,General Data,"1) 314r-v, 1r: Godefridus de Fontibus, vesc. di Cambrai, 1250?-1308? Quodlibeti V fragmentum .",https://digi.vatlib.it/mss/detail/Borgh.121,https://digi.vatlib.it/view/MSS_Borgh.121,8.5
Borgh.126,fragmentum,7.0,General Data,"1) 235r: Aristoteles, 384-322 a.C. De intelligentia.",https://digi.vatlib.it/mss/detail/Borgh.126,https://digi.vatlib.it/view/MSS_Borgh.126,8.5
Borgh.141,fragmentum,7.0,General Data,"1) 1r-168r: Summa praedicabilis impefecta. 2) 3r-4v: Ghazzālī, 1058-1111 Metaphysicae fragmentum .",https://digi.vatlib.it/mss/detail/Borgh.141,https://digi.vatlib.it/view/MSS_Borgh.141,8.5
Borgh.149,fragmentum,7.0,General Data,1) 76v: Notabilia aliqua.,https://digi.vatlib.it/mss/detail/Borgh.149,https://digi.vatlib.it/view/MSS_Borgh.149,8.5
Borgh.157,fragmentum,7.0,General Data,"1) 1r-26v: Clemens PP. VI, 1291-1352 Expositiones in Psalmos. 2) 27r-34v: Clemens PP. VI, 1291-1352 <Expositiones in Psalmos>. 3) 59r-v: Iohannes Garsias Hispanus, vesc. di Sigüenza, f. 1275-1299 Fragmentum ex Iohannis Garciae Hispani Apparatu ad decretales Gregorii PP. X. 4) 60r-v: Iohannes Garsias Hispanus, vesc. di Sigüenza, f. 1275-1299 Fragmentum ex Iohannis Garciae Hispani Apparatu ad decretales Gregorii PP. X.",https://digi.vatlib.it/mss/detail/Borgh.157,https://digi.vatlib.it/view/MSS_Borgh.157,7.0
Borgh.173,fragmentum,7.0,General Data,"1) 61r-62r: Olivi, Pierre Jean, O.F.M., c. 1248-1298 De sacramentorum causalitate ( fragmentum ).",https://digi.vatlib.it/mss/detail/Borgh.173,https://digi.vatlib.it/view/MSS_Borgh.173,8.5
Borgh.199,fragmentum,7.0,General Data,1) 187r-v: Fragmentum Ordinarii Missae.,https://digi.vatlib.it/mss/detail/Borgh.199,https://digi.vatlib.it/view/MSS_Borgh.199,8.5
Borgh.203,fragmentum,7.0,General Data,1) 5r(1): < Fragmentum > 2) 5r(2): < Fragmentum > 3) 205r: < Fragmentum >,https://digi.vatlib.it/mss/detail/Borgh.203,https://digi.vatlib.it/view/MSS_Borgh.203,8.5
Borgh.237,fragmentum,7.0,General Data,"1) 1r-222r: Papi (1227-1241 : Gregorius IX) Decretales Gregorii IX cum Bernardi Parmensis de Botoni Glossa ordinaria, et fragmentum cuiusdam epistulae. 2) 222r: Folium 222 est schedula continens fragmentum cuiusdam epistolae, perscriptae manu saec. XV, qua respondetur ad litteras: «[...] super recuperandis sclavis» et reicitur ad alias litteras insinuantes quod «sclavorum ipsorum liberatio facta fuit indubie si etiam effectu non completa».",https://digi.vatlib.it/mss/detail/Borgh.237,https://digi.vatlib.it/view/MSS_Borgh.237,7.0
Borgh.247,fragmentum,7.0,General Data,"1) 2r-v: Quaestionis de formalitatibus fragmentum alterum (v. ff. 12v, 1r). 2) 2v: Quaestionis de veritate fragmentum alterum (v. f. 1r-v). 3) 247r-v: Iacobus Metensis, O.P., f. 1295-1309 In Sententiarum lib. II commentarii q. 1 ( fragmentum ).",https://digi.vatlib.it/mss/detail/Borgh.247,https://digi.vatlib.it/view/MSS_Borgh.247,7.0
Borgh.258,fragmentum,7.0,General Data,"1) 1r-116v: Iohannes Andreae, c.1270-1348 Iohannis Andreae Glossa ordinaria in librum Sextum decretalium.",https://digi.vatlib.it/mss/detail/Borgh.258,https://digi.vatlib.it/view/MSS_Borgh.258,8.5
Borgh.266,fragmentum,7.0,General Data,1) 94r-105v: Processus et formae varia ad modum Formularii collecta ( fragmentum ).,https://digi.vatlib.it/mss/detail/Borgh.266,https://digi.vatlib.it/view/MSS_Borgh.266,8.5
Borgh.341,fragmentum,7.0,General Data,1) 196r: Fragmentum (alicuius sermonis?) lineis 2 constans.,https://digi.vatlib.it/mss/detail/Borgh.341,https://digi.vatlib.it/view/MSS_Borgh.341,8.5
Borgh.364.pt.A,fragmentum,7.0,General Data,1) 400r-v: Fragmentum gradualis cum notis musicae.,https://digi.vatlib.it/mss/detail/Borgh.364.pt.A,https://digi.vatlib.it/view/MSS_Borgh.364.pt.A,8.5
Capp.Sist.473,fragmentum,7.0,General Data,"1) 22v-26r: Palestrina, Giovanni Pierluigi da, c. 1525-1594",https://digi.vatlib.it/mss/detail/Capp.Sist.473,https://digi.vatlib.it/view/MSS_Capp.Sist.473,8.5
Cappon.206,fragmentum,7.0,General Data,"1) 15v: De septem viciis capitalibus, fragmentum",https://digi.vatlib.it/mss/detail/Cappon.206,https://digi.vatlib.it/view/MSS_Cappon.206,8.5
Chig.I.VII.251,fragmentum,7.0,General Data,"1) 97r-107r, 238v-239v: Pius PP. II, 1405-1464 Citatio Georgii Podiebrad regis Bohemiae 2) 201r-202r: Pius PP. II, 1405-1464 Fragmentum historicum de Venetis 3) 243r-254v: Pius PP. II, 1405-1464 Fragmentum historicum de rebus Venetis 4) 263r-264v: Pius PP. II, 1405-1464 Fragmentum historicum de Iohanne V comite de Armagnac",https://digi.vatlib.it/mss/detail/Chig.I.VII.251,https://digi.vatlib.it/view/MSS_Chig.I.VII.251,7.0
Chig.R.VI.39,fragmentum,7.0,General Data,Low Quality 1) 217r-218v: Fragmentum ex codice liturgico,https://digi.vatlib.it/mss/detail/Chig.R.VI.39,https://digi.vatlib.it/view/MSS_Chig.R.VI.39,8.5
Chig.R.VI.42,fragmentum,7.0,General Data,"Low Quality 1) 89v-90v: Antipho Rhamnusius, c. 480-411 a.C. Accusatio veneficii contra novercam ( fragmentum )",https://digi.vatlib.it/mss/detail/Chig.R.VI.42,https://digi.vatlib.it/view/MSS_Chig.R.VI.42,8.5
Ott.gr.12.pt.1,fragmentum,7.0,General Data,"1) 1r-4v: Severus Antiochenus, patriarca di Antiochia, ca. 465-538 Sermo de Paschate.",https://digi.vatlib.it/mss/detail/Ott.gr.12.pt.1,https://digi.vatlib.it/view/MSS_Ott.gr.12.pt.1,8.5
Ott.gr.67,fragmentum,7.0,General Data,1) 208r-333v: ΝΙΚΗΦΟΡΟΥ Γρηγορᾶ τῆς ῥωμαϊκῆς σύνταξις ἱστορίας,https://digi.vatlib.it/mss/detail/Ott.gr.67,https://digi.vatlib.it/view/MSS_Ott.gr.67,8.5
Ott.gr.75,fragmentum,7.0,General Data,1) 174r: Fragmentum,https://digi.vatlib.it/mss/detail/Ott.gr.75,https://digi.vatlib.it/view/MSS_Ott.gr.75,8.5
Ott.gr.76,fragmentum,7.0,General Data,1) 219r-256r: ΑΛΕΞΑΝΔΡΟΥ Ἀφροδησέως εἰς τὸ πρῶτον τῶν προτέρων ἀναλυτικῶν,https://digi.vatlib.it/mss/detail/Ott.gr.76,https://digi.vatlib.it/view/MSS_Ott.gr.76,8.5
Ott.gr.85,fragmentum,7.0,General Data,"1) 1r-v: Leontius Constantinopolitanus, sec. VII In nativitatem Christi 2) 61r-v: Iohannes Chrysostomus, s., patriarca di Costantinopoli, 347-407 De baptismo Christi 3) 230r-v: Gregorius Nazianzenus, s., c. 330-390 In sanctum Pascha et in tarditatem 4) 231r-234v: Gregorius Nazianzenus, s., c. 330-390 In sanctum Pascha",https://digi.vatlib.it/mss/detail/Ott.gr.85,https://digi.vatlib.it/view/MSS_Ott.gr.85,7.0
Ott.gr.177,fragmentum,7.0,General Data,1) sec. XVI,https://digi.vatlib.it/mss/detail/Ott.gr.177,https://digi.vatlib.it/view/MSS_Ott.gr.177,8.5
Ott.gr.339,fragmentum,7.0,General Data,1) 156r-v: Fragmentum symboli S. Athanasii. 2) 255r-v: Ἰω. μοναχοῦ δαμασκηνοῦ ὀρθοδόξου πίστεως,https://digi.vatlib.it/mss/detail/Ott.gr.339,https://digi.vatlib.it/view/MSS_Ott.gr.339,8.5
Arch.Bibl.11,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Cardinali, Giacomo, sac., 1977- Gabriele Faerno, filologo gourmand. Con un’appendice delle sue lettere a Piero Vettori, nove suoi nuovi postillati e un inedito a stampa, 2021",https://digi.vatlib.it/mss/detail/Arch.Bibl.11,https://digi.vatlib.it/view/MSS_Arch.Bibl.11,3.85
Arch.Cap.S.Pietro.A.1,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Cardinali, Giacomo, sac., 1977- Gabriele Faerno, filologo gourmand. Con un’appendice delle sue lettere a Piero Vettori, nove suoi nuovi postillati e un inedito a stampa, 2021",https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.A.1,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.A.1,3.85
Arch.Cap.S.Pietro.H.2,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Balboni, Dante, sac., 1917-2004 La Cattedra lignea di S. Pietro in Vaticano. La «cattedra di S. Pietro» in un testo inedito di Giacomo Grimaldi, In Memorie della Pontificia Accademia Romana di Archeologia 1971",https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.H.2,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.H.2,3.85
Arch.Cap.S.Pietro.H.19,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Cardinali, Giacomo, sac., 1977- Gabriele Faerno, filologo gourmand. Con un’appendice delle sue lettere a Piero Vettori, nove suoi nuovi postillati e un inedito a stampa, 2021",https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.H.19,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.H.19,3.85
Arch.Cap.S.Pietro.H.25,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Cardinali, Giacomo, sac., 1977- Gabriele Faerno, filologo gourmand. Con un’appendice delle sue lettere a Piero Vettori, nove suoi nuovi postillati e un inedito a stampa, 2021",https://digi.vatlib.it/mss/detail/Arch.Cap.S.Pietro.H.25,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.H.25,3.85
Barb.gr.70,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Palmieri, V. Anonimo ""Excerptum Casanatense"" sinonimico inedito , In Bollettino dei Classici 1984",https://digi.vatlib.it/mss/detail/Barb.gr.70,https://digi.vatlib.it/view/MSS_Barb.gr.70,5.35
Barb.gr.123,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Portuese, Orazio Per la storia della tradizione degli Epigrammata Bobiensia: con una disamina delle carte Campana e un testimone inedito , Storia e letteratura: raccolta di studi e testi 2017.",https://digi.vatlib.it/mss/detail/Barb.gr.123,https://digi.vatlib.it/view/MSS_Barb.gr.123,3.85
Barb.gr.202,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Gaspari, Anna Un dialogo inedito sul taglio della barba copiato da Nicola Sofanòs?, In Le livre manuscrit grec: écriture, materiaux, histoire. Actes du IXe Colloque international de Paléographie grecque (Paris, 10-15 septembre 2018), édités par Marie Cronier et Brigitte Mondrain, 2020",https://digi.vatlib.it/mss/detail/Barb.gr.202,https://digi.vatlib.it/view/MSS_Barb.gr.202,3.85
Barb.gr.240,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Pignani, Adriana Frammento inedito di un encomio bizantino per l'Imperatore, In Atti dell’Accademia Pontaniana 1978 2) Amato, Eugenio L’ inedito ΠΡΟΣ ΒΑΣΙΔΕΑ di Temisto, In Byzantinische Zeitschrift 2006",https://digi.vatlib.it/mss/detail/Barb.gr.240,https://digi.vatlib.it/view/MSS_Barb.gr.240,3.85
Barb.gr.262,inedito,7.0,Bibliographic References:,"Bibliographic References: 1) Gaspari, Anna Un dialogo inedito sul taglio della barba copiato da Nicola Sofanòs?, In Le livre manuscrit grec: écriture, materiaux, histoire. Actes du IXe Colloque international de Paléographie grecque (Paris, 10-15 septembre 2018), édités par Marie Cronier et Brigitte Mondrain, 2020",https://digi.vatlib.it/mss/detail/Barb.gr.262,https://digi.vatlib.it/view/MSS_Barb.gr.262,3.85
